0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.4924470464776362,0.4981972260967779,0.9999618160296392,0.0674476195776634,0.755864056824386,0.7415416585492807,0.0311985863141046,0.2105714723456344,0.6542838493628977,0.2880017791615898,0.0120636835505436,0.0484366528104374,0.9988333995233774,0.2569242658423576,0.3283879539415295,0.4731309174012494,1.0,0.0145797347542071,0.0048769880715013,0.5029375845793567,0.0102868656874193,0.2603249368557527,0.3764084507042184,0.9419974572679592,0.6555046100797028,0.1175443830984193,0.0015674523707076,0.2205501162228387,1.0,0.4890653762344854,0.2479502396307005,0.4145292224726908
0.4110353207588844,0.9980524778272084,0.0239795333918664,0.292523442499828,0.0126325387138237,0.0557179037599979,0.7978794710864463,0.0420713957408054,0.1201294094276619,0.2045757811631574,0.3425927395673014,0.9027351045243108,0.9814336775218208,0.5354250386398931,0.049416888101561,0.7324844923277283,0.6295964877939184,0.7765904499809722,0.7833312624254347,0.6181140046869444,0.7095551195715473,0.4615673424807056,0.9997887323943644,0.0012996185901954,0.1133439319357307,0.1462477497082446,0.4337694060447887,0.3860929977031233,0.8004677047114725,0.6776272223462456,0.9333115511753968,0.8168472693999291
0.6145646350556575,0.9967234255335812,0.0207338959104959,0.0530064832076817,0.7707319225282845,0.7110201961166496,0.5650478337700804,0.4511107706450019,0.6681329284559325,0.9186589569665528,0.0611755742154471,0.2312488704138644,0.4160295869737069,0.5200927357032654,0.6640832595217319,0.7693764283382052,0.7681272895053013,0.2240536346868253,0.1906995526838812,0.6075519028286536,0.0372236067659628,0.0120486040002987,0.8125492957746445,0.610312190987429,0.7072015316958655,0.239021359180775,0.146976866704513,0.6358638270080093,0.5837406939720893,0.6765162841145695,0.6051452799843027,0.6649538632625038
0.5712076440861011,0.9987762191752054,0.0090877849478658,0.0531456078355176,0.7706436859365766,0.7101435158127458,0.0219365060021345,0.8412440631223603,0.5447399040781278,0.036584009785372,0.9112843061001,0.3271582625459643,0.9898480937251152,0.6818392581143797,0.2983466194272353,0.6666013712047061,0.6256536450322443,0.3832596539508444,0.3340581510934299,0.3158068455622569,0.0140251338883246,0.5310942726465981,0.0003098591549317,0.0011583556999852,0.6880887534044646,0.4379813662612619,0.7344725794728078,0.4255172519699215,0.8056155553192283,0.3455235878945473,0.1070094337232028,0.8416057565030712
0.620170666372104,0.9966444719319938,0.0184046737179386,0.0534795069423807,0.7701877968793767,0.7119942853432093,0.8848942782279892,0.8842040753791451,0.2554984817095658,0.9752307350161544,0.9004904839759504,0.368124585818407,0.9431592533756116,0.5986089644513015,0.0815249483318467,0.285341168788733,0.6143004949525448,0.7635916503206062,0.2449055666003801,0.4016404264448923,0.713585025717137,0.6227387534985382,0.9967464788732344,0.015849696284846,0.7076266210239552,0.4575685991118448,0.9070959697100208,0.7128260060867788,0.7777328610978174,0.3317886932344862,0.7451452476345715,0.87033131088738
0.8401590676866277,0.3149985525173022,0.863072282255871,0.1240991680347463,0.0483389461609817,0.1920903954802213,0.3536652245444998,0.5753945150911619,0.9791980021000484,0.9793450461470314,0.8210606517563903,0.5990722332670515,0.0105738681492795,0.8089335394126707,0.5856583997638296,0.3369898792034007,0.6085679930650087,0.4452381649442003,0.3466699801192732,0.4687922896656644,0.4378015801473793,0.9784626936991998,0.7986619718309811,0.6451193671422573,0.2868650208640488,0.3326125100253705,0.7330107626934677,0.863767776202792,0.2947972868760047,0.4199451746721223,0.6497631190324746,0.5365164585769406
0.6093728425064455,0.9966839487327944,0.0207720798808992,0.0561506997969161,0.7718348799247252,0.7070588999285548,0.6107488879410141,0.3252949287574722,0.116127933706096,0.907122206160338,0.7328846489626883,0.7797457678173316,0.3086030579825234,0.5035394126738879,0.1181355181576293,0.2132549787788775,0.975056625933206,0.1010920162777608,0.0068650596421377,0.4704426180810159,0.0576912879791819,0.3837463308075826,0.9973521126760404,0.0130244384800874,0.6987162989430544,0.1702151246978402,0.7108825786232202,0.6225955880762868,0.6302703052933438,0.3832797031284372,0.6651532380202134,0.7903541217726371
0.7870536577283929,0.0243703450272789,0.097865516056359,0.9648849439327308,0.2132825482727796,0.6757906357555896,0.888001949911569,0.846667688064926,0.3365780287765574,0.0050038919159334,0.1595104684201302,0.5372612808000525,0.0736695790309482,0.6410510046368003,0.0918585769117328,0.704603330068494,0.3856715416235232,0.937962935855012,0.9274043240556438,0.9104201736145612,0.2367039609735428,0.9033381118165664,0.9479859154929428,0.2042096341290999,0.3823873716298962,0.9259481791912094,0.2953705988728856,0.392008343850371,0.2153660118612776,0.9610367353749608,0.9465496037426496,0.3148793006781218
0.1048024081080285,0.7199910519251276,0.804727175531724,0.9844458666072882,0.8985132134296023,0.3798298590817808,0.8426055694351078,0.7872835912364025,0.3654681159009243,0.5237684866007299,0.0001746059461282,0.0015663594192005,0.1425486497219594,0.4200309119010796,0.3102671981104521,0.2346065948417219,0.6785884063644261,0.5060748894809279,0.236487326043715,0.7450572663960173,0.043798716793006,0.935012628848412,0.7526478873239313,0.7481282667043132,0.6153363234301992,0.9113889170223004,0.156075012957217,0.4204201823148779,0.3938403268369157,0.6728144094250936,0.5803136199412542,0.790193505057438
0.5986026345585742,0.9974471668815994,0.0141280690366158,0.0504465900553725,0.7730554861101027,0.7128060263653424,0.077752726829658,0.8537153362953376,0.3843403240911698,0.936283776270443,0.7659169193161901,0.7204048436652357,0.9441521048450596,0.5954868624420442,0.2817390020667289,0.4974208292522917,0.4981124688906675,0.9995022982111976,0.7043364811133017,0.3908472786084687,0.955591494776968,0.9813639156256356,0.1973661971831006,0.6333662946744028,0.7052057045051328,0.4416990809046552,0.6262828543545851,0.6986056706466925,0.7158054754058796,0.3857932196688693,0.3656795682819442,0.9921377289988556
