,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.4889243115484021,0.4867517648196511,0.4424539396315055,0.5018124150430481,0.4940244907570701,0.0959180327868765,0.49218845355787266,0.49662900594159964,0.39100000000001955,0.5123237418319206,0.5078064265353532,0.8524242424242274,0.49001398042736355,0.49301946089686055,0.5131481481481401,0.5291524085286028,0.510556955426182,0.13468553274108075,0.5011634488397192,0.5031139373279245,0.015173737966357237,0.057578756954171695,0.2653908749088174,0.9303675320833378,0.48903817291392926,0.4881342718913686,0.5599715017783495,0.535734276400504,0.5565928224929308,0.5021029334082385,0.34702958207134316,0.40475357072729423
1,0.4148023965261842,0.4878477258807905,0.44558996471968726,0.4482328953330068,0.42961850936063684,0.6593114754098508,0.5487001098499036,0.4948126712433947,0.02467142857146598,0.42508311360757034,0.4528051308629131,0.18948484848485236,0.4342420611143609,0.4862806720657744,0.06057407407407567,0.4572913924716602,0.5069655631824048,0.023489439312847082,0.49965410980450997,0.41949652550150063,0.5166004426784738,0.27939520120139605,0.9522981087602602,0.3901277698733736,0.41874318228919805,0.4751959787728879,0.5438661103081586,0.49410003653558476,0.5281297266053002,0.41301411539721755,0.8327389606447326,0.5251762576578258
2,0.6144671027318225,0.4554201721303315,0.4427675421403592,0.4022428636158111,0.5316731425880334,0.9062622950819517,0.6028316855852154,0.5888618662069263,0.7387714285714182,0.48985440788715096,0.5139608706918892,0.9983787878787922,0.4004893149590316,0.5925903541642015,0.2692222222222327,0.4462358515399103,0.6212239696469624,0.6622492204506827,0.38513301050241466,0.5487413137537658,0.8912637670337915,0.04392641387079266,0.29451708850106684,0.9217039739670767,0.5642766053540811,0.5173737697985246,0.6247548614886256,0.6007881752430819,0.5917408357979497,0.5053626473557813,0.3265291449934864,0.38015408326683797
3,0.5744791952949271,0.4833188279663503,0.4422187377499256,0.4405867693701566,0.5360002354880748,0.8684262295081879,0.4408641523250765,0.5476710894929937,0.7840000000000202,0.5860369139058434,0.536959056750419,0.13295454545455954,0.42470541242258264,0.5510999637374567,0.19112962962962854,0.47525664648591714,0.5852231586873984,0.4161028416779473,0.5060688007044405,0.5745706044315853,0.518973839302383,0.04392641387079266,0.29451708850106684,0.9217039739670767,0.5552428727645662,0.4997000129930598,0.5747716524330144,0.6112338028568587,0.5773105944492585,0.538227250539947,0.36938332074214486,0.40289997142514267
4,0.6176001758918233,0.47000612448830026,0.4489611916895342,0.5872791119167289,0.5858059578476826,0.24727868852459522,0.609544733308951,0.5804266847273993,0.19864285714285046,0.6083342886622631,0.5977584866545413,0.23783333333332735,0.6045036948272298,0.5317297231959373,0.9361481481481491,0.43893129770987116,0.5206070611405806,0.01778254986176364,0.5282686623483812,0.6179690572964063,0.4410250940025193,0.04392641387079266,0.29451708850106684,0.9217039739670767,0.596612641227594,0.5851504520823312,0.6911403184898717,0.5982108209153836,0.5963681608162545,0.5538337579319972,0.37762959987402667,0.3898514559367072
5,0.8405430660144475,0.4586597040904934,0.15060760486080937,0.595265065700147,0.5125103026021804,0.9949016393442633,0.838703771512229,0.6383954683988691,0.11309999999999576,0.15946348733237414,0.6536667530448739,0.8853636363636497,0.8495606151387562,0.6975704097667261,0.8330925925925996,0.40471176625425187,0.5204043212558105,0.006030475966355198,0.8298220237722091,0.6301625803067878,0.0980959492252822,0.11416771903475365,0.8269824344800583,0.28834857086508947,0.6715516203379437,0.6451497642140112,0.8344051088999294,0.5528811671520373,0.6961940650173659,0.5447500217314314,0.8586515176759804,0.4136971496955866
6,0.6150992139834273,0.49522934596912194,0.4437083496668208,0.43027865881285265,0.5956375838926107,0.6671639344262417,0.6011229098010631,0.5204876396884259,0.05942857142857605,0.4547174137337038,0.516519823788542,0.989287878787863,0.5757938885560066,0.6085156533301159,0.6573888888888817,0.3797709923663888,0.5658759811162781,0.1325969288698019,0.475630463492962,0.6166579257899514,0.5582682204858784,0.04392641387079266,0.29451708850106684,0.9217039739670767,0.6052981306323773,0.4724655237862265,0.620371590093157,0.6044381857071528,0.6207001339320897,0.5266226688866169,0.35927575164845393,0.41433292772772035
7,0.7840927829385294,0.5115237082164796,0.4568012544100526,0.22054825555056823,0.6869480748851942,0.21004918032785724,0.20712803612838115,0.6378721177231483,0.135385714285718,0.25449959876183925,0.7397317958020295,0.7429848484848591,0.6390553225485007,0.5191889278375754,0.9839444444444325,0.7663200842327171,0.7426361977582445,0.2506765899864831,0.7208351675995175,0.7274813163760285,0.27231392837143176,0.9704768080821964,0.331752623604018,0.9111809204502279,0.7335048886091826,0.500993587538872,0.6354964275178361,0.45262825583417055,0.7760587197450803,0.7648938280520525,0.47374508430010565,0.8873588143392581
8,0.09940636508552814,0.4848983012603867,0.43445707565658154,0.8908586316265996,0.2438478747204016,0.19931147540984995,0.48700109849866635,0.09798971769849629,0.511000000000017,0.7957698039664649,0.44503109613884817,0.04239393939395342,0.09956061513886993,0.3055119062009055,0.8548148148148158,0.70939720979203,0.12853708691750398,0.6364799670530061,0.1448336582604668,0.397830077356744,0.06778847435931823,0.9826956551417965,0.6327234973904154,0.1959795455505784,0.16999370208019116,0.3447347503420133,0.5004406463307589,0.49236406460055093,0.12919480825820528,0.4956971775892214,0.4839422372454436,0.8758374718331652
9,0.5980596932886755,0.6943558005350852,0.409094472755811,0.3928975985500358,0.5658189096903641,0.8075737704917927,0.5901379226168615,0.5194409383369987,0.07544285714286048,0.588558982001615,0.54479787509716,0.07695454545455505,0.48731775514278297,0.500695032031885,0.9999074074074201,0.5627796788628814,0.517044631737491,0.98836559392835,0.5998993773976906,0.5393667234823738,0.8983306221499632,0.04392641387079266,0.29451708850106684,0.9217039739670767,0.5657121013611501,0.47377311046399484,0.651636143018024,0.5742605092988384,0.5546377643910603,0.546248932931249,0.4025761348619312,0.5776711340201004
10,0.5448249326664154,0.5032717661090302,0.44617796942375776,0.5261101042139273,0.5112739903450176,0.9491311475409887,0.5347857927498865,0.5360034479574267,0.32670000000000243,0.55519889946126,0.542303705623226,0.1897878787878895,0.46255242660265594,0.5410673274507474,0.6822592592592756,0.5569228744406871,0.5492802734092379,0.25264752603402485,0.545185837368706,0.5216336698570672,0.125896690578422,0.04392641387079266,0.29451708850106684,0.9217039739670767,0.5310493713046611,0.5320992466568271,0.6201684289427618,0.5893599889329124,0.5670321952380704,0.5284871138214271,0.3837874911272081,0.41603235336804545
11,0.9749903809157132,0.47919285691259716,0.4105840846726494,0.9724173085636494,0.730984340044742,0.1408688524590218,0.03832539973151938,0.7802542868577973,0.17554285714286522,0.42118537200502715,1.0,0.535045454545461,0.5148791691631516,0.506225069503202,9.259259258698194e-05,0.8362068965517437,0.5780403741999294,0.03405012649292871,0.41796113451988504,0.5056706437655691,0.0018533827568774086,0.04392641387079266,0.29451708850106684,0.9217039739670767,0.8464820500333232,0.8695152057108118,0.7799950276540528,0.5087646364000733,0.6091615722704802,0.6201536133232537,0.3387262431613891,0.3912078828440926
