0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.49102428722380864,0.6602510460252233,0.6720708572128871,0.4573317307688285,0.45429515418516075,0.08134238690027473,0.5078354554360658,0.5820472440941558,0.022659388196501595,0.507753876938466,0.6927788523532854,0.05175796456046555,0.4927209705373343,0.6060533841753966,0.011025293319960383,0.48035681554343057,0.991816637192656,0.0,0.5240568300229143,0.4411076284295632,0.6292267505398286,0.6959548351400429,0.926225535102617,0.475662745750725
0.5723336853234287,0.7096234309615284,0.30635324404669007,0.5096153846152447,0.38546255506628313,0.09022829519093989,0.5406464250735326,0.5807874015745256,0.17839118343806604,0.5331415707854035,0.6636578551471644,0.049484600292771574,0.4842287694974061,0.5848427073402718,0.07134013324692035,0.924665485427937,0.5099691390131227,0.7693572808437779,0.3863151453002729,0.24641781323771283,0.6027507529920513,0.6626324309924598,0.47858545986701984,0.9049744887553146
0.623020063358581,0.589958158996069,1.0,0.723557692307395,0.8397577092514439,0.07754212423499496,0.11728697355533768,0.5896062992123916,0.02667627974044251,0.011880940470234691,0.5407264130666931,0.11117685528323307,0.981109185441909,0.19375595805527723,0.23901892577090678,0.9898576403738844,0.6763410659176827,0.3084895316660692,0.7958270620731582,0.4840124562404071,0.3559906175867127,0.045556261398758124,0.8498094758789421,0.9722076731167135
0.5966209081320812,0.6267782426780286,1.0,0.5162259615385665,0.5421255506610123,0.016598206052449882,0.3606758080313739,0.5489763779530676,0.00988773303119217,0.3848174087041798,0.5746830002146339,0.34636106007289413,0.5952050837667855,0.11137591356842336,0.009286009079659152,0.9132706054866162,0.9855057387565154,0.0033676186498325933,0.592869783827723,0.36164821297734306,0.5060319321906945,0.18229266993176907,0.9590278438112136,0.8912406770148067
0.5227032734946988,0.6100418410037491,1.0,0.5468750000002274,0.10985682819398335,0.026825383519081925,0.8239471106761584,0.5108661417318672,0.01040271912654589,0.7932716358180869,0.9367075005371817,0.21067546946527216,0.20317735413061655,0.27319669526519874,0.044307529037212134,0.905908229974898,0.9410173723083091,0.10246436589567054,0.16795124129612304,0.3702373198730129,0.9656235839754004,0.5426115289247093,0.7360624396519029,0.8858463581821354
0.6261879619864885,0.5631799163179494,0.26013668822213276,0.4603365384616609,0.39509911894276684,0.020007265207979685,0.7184133202748626,0.47023622047231584,0.02108009750403994,0.6745872936469368,0.7815387921770593,0.11647099124914462,0.32305025996532777,0.4397839211947314,0.08277813808147982,0.687572554530405,0.9558583862130945,0.21396125933270582,0.4927473908800266,0.2289444761051982,0.7434123197484723,0.603346380048805,0.8034667736601193,0.6831253763051848
0.5068637803597085,0.5832635983269938,1.0,0.5342548076923777,0.41272026431749964,0.0667840277195495,0.5815377081291899,0.5184251968505578,0.021835410443884484,0.5894197098549512,0.7030947775627965,0.0966958363177497,0.4062969381859318,0.1771528439783765,0.00592535817462192,0.9336775218426965,0.9957002669995063,0.005847647888060692,0.6577215064257871,0.33789587234377905,0.6636164938561819,0.34461156990926156,0.8726777819266118,0.932902244695839
0.9588173178467514,0.3999999999996362,0.5063287259799836,0.6364182692304894,0.6123348017620174,0.0950624528459798,0.25440744368245305,0.6056692913386996,0.07412366532767578,0.22373686843417318,0.5469589512140374,0.11746753448977643,0.7749855574812727,0.4584524944391717,0.2500147396969652,0.842946172175786,0.7160442456395515,0.6716963399989737,0.7446949273083874,0.5118049336481363,0.3996614867926951,0.39390971126454133,0.7911571141761016,0.8240197302187937
0.5089757127775556,0.8552301255222119,0.9286524257561837,0.43870192307645084,0.4966960352425076,0.08955766060300618,0.5653770812932635,0.5710236220470506,0.011501356130054319,0.39032016007990933,0.7093273157101407,0.01024571019279108,0.6150202195264853,0.5224817286303676,0.19143918401037752,0.6295900287162652,0.9285342765005566,0.5185871665013337,0.5187062734653409,0.22672596271286238,0.6522109976810384,0.5326728006721453,0.910903205706532,0.6327971648008628
0.5575501583953155,0.6158995815899289,1.0,0.3822115384616609,0.7728524229079312,0.058429038477655126,0.20641527913801383,0.6308661417324402,0.04387681532595877,0.13656828414201527,0.22415645819899055,0.2400734950640384,0.8916811091854981,0.2642198919605221,0.06467779022462139,0.9829229547259786,0.8368181975796603,0.0759672114028831,0.8077521046625407,0.2138321257023108,0.13363541861025396,0.19378470870302067,0.9556889366133419,0.9744316466704817
0.3991552270322245,0.6552301255233033,1.0,0.49579326923094413,0.6194933920706944,0.01156844664261314,0.373163565132586,0.5281889763778054,0.009956397843879472,0.35280140070028665,0.5062325381474011,0.14219426364799403,0.6823223570191885,0.5339211947886611,0.17089204645949962,0.7242622349850478,0.8202780956343645,0.7324178979794027,0.5306395858488031,0.2387038996987485,0.40256683636755497,0.5038054058484533,0.8466259565826135,0.7183516162560863
0.5955649419215661,0.6209205020927584,0.6763615188941827,0.5679086538459615,0.4427312775331984,0.11090619498693854,0.5154260528893246,0.5851968503941407,0.07525663473747102,0.5017508754377218,0.7125510423381911,0.05144654479774147,0.45465049104569744,0.5830950111217419,0.10002358351513863,0.26800879819151646,0.027497486043202457,0.056649088915605716,0.49473214138015464,0.4084201742246023,0.6771516912333482,0.6566528002622931,0.01400733028897605,0.2624288793490308
0.771911298838404,0.5138075313816444,0.6747678445554328,0.5895432692311715,0.5429515418502433,0.025903260960646435,0.36434867776688407,0.5407874015747893,0.015861571737559643,0.2508754377187188,0.6420588867397896,0.04415932235062314,0.7463316002311444,0.47743883063230896,0.24801014091147522,0.817132033970779,0.7339713582301783,0.7033885031065523,0.5971948859595386,0.3991288773102042,0.51717621345,0.4197606508329841,0.7942656452811434,0.8082218491124564
0.49208025343250483,0.5531380753136546,1.0,0.5606971153849827,0.42979074889888125,0.005756280213404352,0.5857002938298592,0.5111811023623432,0.010746043190138721,0.4774887443721809,0.6753707285621999,0.3603126654417679,0.5042172154823277,0.5923895773753145,0.28459406874596027,0.525233701961298,0.9797149693123401,0.653500757061579,0.37095813830410407,0.2620593503215787,0.6374416930992197,0.6456197872906841,0.9149649372225213,0.5045434001178251
0.7317845828943064,0.7983263598330268,1.0,0.7061298076919229,0.8097466960354041,0.014446586749372159,0.2193927522037029,0.5968503937008336,0.0031585813849659417,0.06403201600789998,0.545884375671676,0.0703497243935658,0.9585210860775248,0.34556720686367726,0.21136725428924308,0.9850003054927754,0.6067131315232359,0.39693520597296583,0.9316666942326037,0.4677196124725924,0.39169443185761565,0.1954507264492804,0.7730316179591341,0.9687836023150567
0.7275607180577026,0.7623430962335078,1.0,0.5366586538457341,0.5366189427317067,0.15349149132362072,0.42017629774738907,0.6274015748031161,0.030040855563584046,0.35555277638820826,0.6429185471739061,0.05963688455672411,0.6604852686309641,0.5189863361931373,0.27893402511645604,0.9633103195453856,0.19265577863309602,0.3054612854383407,0.6825226178858657,0.37057314988214785,0.5556387770877791,0.5172524027131544,0.2611962394581866,0.9504345967395977
0.4213305174234847,0.8150627615063968,0.6125532501762052,0.5366586538459615,0.5044052863439674,0.007209321820752734,0.38099902056774226,0.6412598425199576,0.004600542451996148,0.3816908454224972,0.5760799484202721,0.029896297219025314,0.7296360485270839,0.5549729901493379,0.08717056777311427,0.9910185128612028,0.4063941190748892,0.5582676343132249,0.4948644580802011,0.47175974924698494,0.5017592024948385,0.5585483309084225,0.48767449249614003,0.9847422034471123
0.4519535374870429,0.6610878661090283,0.8967176438137869,0.7463942307695106,0.6384911894272136,0.13021488249917468,0.27424094025423074,0.6251968503941043,0.038967281216727656,0.22011005502707803,0.6003653556844597,0.04546728535399325,0.8472559214328328,0.40451223387358937,0.0599021284122756,0.8919472108510575,0.8716321647768268,0.2403017803999461,0.6683481913959213,0.4970487665877954,0.44874856731615864,0.34961577081492123,0.9637405037505573,0.8737638019342029
0.6525871172129882,0.581589958159384,0.9957706334855203,0.45012019230830447,0.39289647577083997,0.03193897225250453,0.5874142997063245,0.5612598425200304,0.014179283826010192,0.33941970985478065,0.68751343219418,0.007785494067476861,0.6660311958406453,0.5081029551953975,0.27112198573199464,0.8279770269444384,0.12639134505356253,0.11436850623921657,0.5261573576356113,0.38109582349579796,0.6213503211877764,0.5107153835119504,0.19895604068535988,0.8149794327317466
0.2903907074964991,0.34728033472765674,0.5015477029635917,0.70492788461479,0.5520374449339442,0.12350853661938288,0.26077375122417834,0.7612598425200758,0.05654547327219461,0.19022011005489503,0.561895551257237,0.05490330416373013,0.8755632582322619,0.4536066094693183,0.169860267672874,0.9440642756766664,0.34630188286689645,0.20790476687720627,0.4419460478655992,0.7629447203451036,0.4366873683930521,0.3817557736838637,0.49644192628429096,0.9249372212894542
0.5131995776141594,0.5958158995813392,1.0,0.433894230769738,0.3565528634360362,0.11655070276916035,0.5607247796284582,0.513385826772037,0.01421361623231121,0.5854177088545498,0.7026649473456814,0.04434617420821496,0.4179664933564595,0.3848109310453651,0.014002712104243642,0.7073379360908518,0.9947640348139402,0.022085313005788976,0.4713203552705636,0.24905356997487615,0.6522802995975212,0.5307485809135244,0.8781472814461466,0.7002563362034522
0.6282998944029714,0.6619246861914689,1.0,0.44350961538452793,0.6183920704847878,0.20328610948105563,0.3988736532811572,0.6003149606299303,0.19473340886462154,0.2720110055026339,0.31656995486770256,0.28295599638757096,0.746851530906838,0.444709246901823,0.1158540180413894,0.7651066169732132,0.8872013592704349,0.3712995353208157,0.5919518367212504,0.4011540340306965,0.28278647013360114,0.4007500153691126,0.9338720113920118,0.7545103586912063
0.6853220696948483,0.6443514644356583,1.0,0.4320913461535838,0.423182819383328,0.037834968005128644,0.5514201762979383,0.6028346456696454,0.012737322758937353,0.5547773886945038,0.7010530840317983,0.08402105197598075,0.43131138070492625,0.45082618366689076,0.03941394964923006,0.6183173458788929,0.9311695967266331,0.0008353782697270162,0.4173351416616242,0.35265203940411993,0.6741583815338004,0.573739215967521,0.8398437771784018,0.6177596444253055
0.49841605068741046,0.843514644350762,1.0,0.6237980769233218,0.09801762114568646,0.11755665465112486,0.7960333006859628,0.5215748031498606,0.09170185738318537,0.8140320160081842,0.9603481624756682,0.328547849646597,0.17510109763153991,0.09191293295199898,0.06143505689523465,0.9623327427139685,0.8950379694163928,0.039445517673513564,0.0969633317346279,0.34777741594052713,0.995287469680477,0.3969569048545907,0.6897591642140952,0.9505447348282843
0.5586061246044665,0.7673640167358826,1.0,0.3954326923080771,0.3648127753302788,0.012965602034199719,0.5986777668955483,0.5379527559055077,0.009853400624848518,0.6318159079540351,0.7292069632493963,0.11709383077452173,0.3714038128250081,0.35327295837302586,0.03584694298686486,0.7335186656076047,0.9258642810083302,0.004202996919545399,0.38602570251907764,0.1939469185051621,0.7218434309780832,0.5285518145863932,0.8085118554784572,0.7336975232799432
0.5755015839508815,0.840167364015997,0.719329430874339,0.4885817307695106,0.5828744493394424,0.02171179478581564,0.3266405484820325,0.5499212598426766,0.016616884677389976,0.16945972986485458,0.6334622823985114,0.03724580361875951,0.8090121317158605,0.1438671750874505,0.06438299628561595,0.9442781206085158,0.8799542286486854,0.03806192241431461,0.49966093845614523,0.22871041276584947,0.5243303035957183,0.10247750978496128,0.957614664288684,0.9403793971612089
0.4561774023227372,0.8945606694560411,0.048882895583631125,0.456730769230262,0.5264317180615308,0.015340766199983591,0.4280117531828864,0.5880314960634223,0.026504617708695832,0.3934467233615919,0.6697829357403293,0.03858490859830965,0.6109763142692941,0.8419923736893224,0.02600082542303994,0.23813160628094465,0.9547834529629569,0.0032893019370447973,0.4953854550868755,0.4134067410241187,0.6031559026575337,0.8469804709113191,0.9383303299403138,0.2540543054202544
0.648363252377294,0.6820083682009681,1.0,0.36778846153879385,0.49118942731286097,0.044960460502394994,0.4899608227229919,0.5716535433073204,0.04902667627972335,0.39307153576771725,0.5310552331827694,0.2969698857089753,0.6166377816292083,0.5347156021607589,0.21127881610752297,0.6361886723284869,0.9070702867644229,0.6445204406620206,0.6190684904319141,0.198536595294172,0.46144947623753296,0.5505420193036059,0.8935909834817437,0.6300420809082681
0.5934530095041737,0.664435146442429,1.0,0.5120192307695106,0.6439977973569739,0.012742057171550414,0.3234573947112267,0.5559055118108063,0.008995090465859334,0.32128564282112393,0.6289490651192295,0.15128772071879837,0.6433275563260281,0.24761677788362135,0.02944991450978307,0.8135883179568708,0.9438607441311859,0.006421970448514003,0.7006251964074863,0.29154115444111994,0.5235439933896942,0.2788356318776266,0.9417179408088003,0.8065069582797264
0.6388595564935713,0.7271966527187033,1.0,0.4146634615383391,0.3543502202643367,0.02014698074718524,0.5707639569047842,0.5080314960630403,0.012805987571667288,0.6208104052026897,0.7297442510208043,0.10429447852764895,0.3783362218370314,0.3740069907848067,0.02959731147930711,0.7296694568338467,0.9343943964769892,0.003759202213785784,0.34623145498756003,0.17418383131143855,0.7114907908415944,0.5392938379884527,0.8203422089975163,0.729743973814891
0.5902851108780851,0.8552301255235761,0.04517453798766269,0.6027644230766782,0.46365638766508255,0.013468577975203289,0.3462291870715717,0.4910236220473507,0.012874652384368801,0.33991995997985214,0.6435632924995502,0.0765781196475217,0.6588677065280137,0.26517318080703944,0.026855727846239574,0.8536384187694779,0.9742016019972652,0.05529159922731708,0.5535138353648108,0.328360335422758,0.5338140043180601,0.30801860693861727,0.9685188749916023,0.8571003170345506
0.5659978880676135,0.6493723849384878,0.28437892672162945,0.47115384615312905,0.4264867841408204,0.011512560426936602,0.6332027424095941,0.5102362204727342,0.011123699660089414,0.29777388694316187,0.6476466795614328,0.02030456852796192,0.6956672443675131,0.48188751191608503,0.20358469429865522,0.7040997128367792,0.370990672353372,0.029003289301982704,0.5298704950298543,0.26579418708797675,0.6364314843937677,0.46107912047378363,0.438915160524985,0.7097510552860768
0.3600844772963683,0.8401673640146328,1.0,0.5468750000002274,0.5784691629955887,0.05775840388967879,0.42042115572996863,0.5395275590551591,0.014900264359496873,0.36643321660801575,0.6726842897055008,0.03559527887641423,0.6174465626806693,0.3259453447728333,0.014533341194479021,0.8181401600781868,0.9622386351815351,0.004202996919545399,0.5881890805643479,0.3694435398515452,0.6186102300291623,0.3779114326113131,0.9465821232790574,0.813883762708727
