cape,cin,dewpoint_2m,temp_2m,tcwv,surface_pressure,shear_0_1km,shear_0_3km,cin_missing
0.11330150149737941,0.16033047052568317,0.7295230479401473,0.6449715230932336,0.3889539792715615,0.7861888945332343,0.4504962026817614,0.4841054973970818,0.0
0.006745006834589157,0.27055446438836983,0.635665323089003,0.41339158939451526,0.28740710290671273,0.8680619488622301,0.5011895320271804,0.1268802026925691,0.0
0.0,0.0,0.47491327980635223,0.5916977556252938,0.2022938255594819,0.29617078920974826,0.005620015470959092,0.30484096590219234,1.0
0.0025820150698800727,0.19838629113277712,0.7325073752688054,0.6369381412215791,0.4024425319924045,0.9463134174774988,0.8163128472962825,0.7223990489723178,0.0
0.0,0.0,0.5964593306605872,0.72195325056882,0.22625108463420002,0.8877188594948744,0.28447743285545807,0.4158578017872833,1.0
0.0,0.0,0.3145448585641377,0.19748094423785645,0.08400118671373191,0.81074700741146,0.5772412882352751,0.09998687634697452,1.0
0.2384040957716959,0.039837387429452774,0.9588353739144226,0.7301181166325232,0.7125261049959088,0.9710570122308626,0.2777934941551776,0.19252994053954273,0.0
0.025462793955670755,0.1954253757121246,0.6677580983873463,0.888685785274224,0.17365519111381067,0.5758795409844608,0.011918813707474028,0.047358961051740006,1.0
0.6702811722111752,0.24048646454802833,0.925998768086969,0.825090508730475,0.5700491965311822,0.8315444231696039,0.42864772727925404,0.33551030362233786,0.0
0.01900261991105183,0.1954253757121246,0.8137911223015886,0.6261133650658595,0.51248759298816,0.9269050317168799,0.3021251047505962,0.0,1.0
0.0001382123557112706,0.0,0.4774023204630842,0.7369122222113074,0.27416206334813814,0.83804149896448,0.4735881829244208,0.6232589032741468,1.0
0.13356665148855182,0.8226372172023511,0.7410965466812192,0.741029037603723,0.39951683460968573,0.8551579331275319,0.3243121711695372,0.08954157910236087,0.0
0.042520267989971085,0.34705517908614075,0.7116693141990575,0.6762511589878137,0.33886695561339947,0.6032058145441757,0.00961935577157161,0.15336505154094907,0.0
0.2191670776748706,0.1478324380155953,0.9880122614969542,0.7549520044916207,0.571063598744934,0.9871024969715916,0.07941032257756235,0.22830554664835026,0.0
0.00013608237077736404,0.0,0.8261759906633968,0.7495362159605179,0.3054188182317443,0.9053490159300797,0.3514006479609579,0.11235315777744816,1.0
0.15815342257812431,0.03861329177191325,0.8677242387894113,0.616005706716197,0.6464516871552544,0.9840678363487165,0.24388597245630278,0.08078625833540322,0.0
0.12961242320812652,0.8281597448677068,0.7075935551497201,0.7655871109220289,0.27432039409608594,0.6667135581519545,0.01560921607855863,0.16990317151159176,0.0
0.0,0.0,0.43980015633048364,0.28719245734131427,0.13324395177206486,0.8447198885024685,0.5981118656389012,0.14341428303857007,1.0
0.0,0.0,0.5050447198838688,0.35450934104505727,0.13252162672514484,0.8603858127206179,0.5063884927430339,0.07663398444371013,1.0
0.15878008189555406,0.31250913141251085,0.9237933916150665,0.8220278338432756,0.48695268953076126,0.972610162426895,0.445302100406128,0.11586303177577634,0.0
0.2502644139630453,0.18662721268873467,0.7502674548028407,0.5551511954860118,0.5153580751771085,0.8073442486290756,0.26695983953054075,0.4519930535821963,0.0
0.15507639309297952,0.1770937669919583,0.849832683157012,0.6322054659641081,0.6041964904048926,0.97292381436182,0.7894787124963563,0.5730520216067226,0.0
0.027997165404216703,0.00019767443908337435,0.8748815814593494,0.6061466592813858,0.7101308510131701,0.8676633712372839,0.24239550582305444,0.3128100842054021,0.0
0.5240619664683572,0.23401568205563844,0.8591575804075395,0.7592222181080919,0.48716505566064655,0.7970051971396193,0.3815214533402259,0.4146026790718735,0.0
0.11301937463879005,0.0041787538248380445,0.9544012074188535,0.6748018102501749,0.8738311585738925,0.9633412788350073,0.364914421638391,0.5150698641467044,0.0
0.0,0.0,0.7224458516589403,0.5841895548655573,0.4466677785410013,0.9449572115196752,0.6151670526025448,0.5587579405743123,1.0
0.00028982586663170337,0.0,0.47887557318175755,0.4104037244786536,0.34485520855142954,0.9108316725932295,1.0000000000000002,0.17570521555819985,1.0
0.0,0.0,0.6853308695072693,0.6008049250653453,0.334336006251115,0.9516585257838042,0.5046820070180766,0.1381545278620511,1.0
0.0006795783840335324,0.0,0.6056365424307595,0.4331867612043041,0.17696680494700412,0.9286327224414834,0.6863893529067899,0.04778773214976111,1.0
0.0006941680065849668,0.0,0.6632428849818259,0.481642464255569,0.31480846868343604,0.9024000625219806,0.853811500375554,0.3801760328330538,1.0
0.09693079229286251,0.244534018057478,0.962416746813056,0.6964959462819067,0.7270604429252532,0.9768046057858886,0.30431702868994526,0.4288405120020508,0.0
0.2044656849960548,0.2712659614580336,0.9245147091136348,0.7334301580908491,0.45320629571780074,0.9817498339259898,0.31946635678297136,0.05212200763944164,0.0
0.0,0.0,0.5822193885821116,0.5238987632173728,0.15706632885901,0.9171331066911543,0.47401806698488713,0.3511509356792502,1.0
0.39881435571979057,0.22292691518668747,0.7894905571344699,0.557853422329492,0.4128258199695924,0.805454000755474,0.3309247445568085,0.40650933619677077,0.0
0.7040234468741525,0.4132273562307738,0.9498265596127036,0.872538921965643,0.6193079922827918,0.8053893947090773,0.2649851356077765,0.10590146247832254,0.0
0.3047244308325259,0.13574833149324386,0.9806414952974789,0.7751907465355048,0.7462000583623418,0.991202115327003,0.09081826928097282,0.17587422452521406,0.0
0.0630208700657124,0.059430880479035775,0.9238600301854722,0.6476964196249977,0.776165155251513,0.936133276021518,0.6364989912211196,0.5036653103284683,0.0
0.03886192272083328,0.1628641393929261,0.6444436039579715,0.6536532580498173,0.22627491683322049,0.8577734359735847,0.4890826678253734,0.22380768101456436,0.0
0.09311046462781354,0.14019289748065897,0.7910646682299722,0.5964070055382047,0.6038411310808849,0.948914852877965,0.9242285783340896,0.5758903889321044,0.0
0.0012689976906230017,0.0,0.46422229186253094,0.4862459222898199,0.29457398786560585,0.9327761061831636,0.6688711407585988,0.3588112492001518,1.0
0.0,0.0,0.3791302405832502,0.806824029567319,0.17627608410955242,0.6925299258854025,0.10590720187166355,0.25568337210737063,1.0
0.0005673951907262468,0.0,0.8263020636344303,0.6159739691525976,0.5241389427231293,0.9356732184491943,0.4116248614957023,0.4486175247253021,1.0
0.002931569264033406,0.0,0.7407651548716396,0.5464278994342404,0.26592296539569127,0.9603897203443919,0.45377052740667395,0.5395552685547566,1.0
8.874937224610699e-07,0.0,0.5766721778565431,0.7521099812370542,0.29967431441834924,0.8891709324892867,0.2787566215353343,0.15090458868995854,1.0
2.946479158570752e-05,0.0,0.5885824715345249,0.7650785542481859,0.2969515446708541,0.873607127505764,0.2489933085283136,0.15225004644142923,1.0
0.014969990804973373,0.1954253757121246,0.7409857825709514,0.71327075995596,0.39698755400275276,0.8849704974405066,0.27440258384377314,0.21837992123748026,1.0
0.0007651379212577703,0.0,0.7540640522734554,0.6427529162664838,0.34651402398819964,0.9301697211259166,0.40230486652981273,0.21523580434293893,1.0
0.0,0.0,0.7299985231451958,0.5799979295018032,0.4142411222440942,0.9376942414650986,0.6328815179153477,0.4289564598567969,1.0
0.004239143348459382,0.0,0.5261619425323358,0.7812307071506996,0.2072313380793132,0.7581415341330939,0.36172223007254617,0.26615662521986944,1.0
0.11663566749704524,0.05010933611304826,0.8007551770965042,0.5782319607844615,0.41751911144005577,0.8932786266004977,0.8931098195718317,0.3063973766945332,0.0
0.040548404854283,0.019240762823139034,0.9665753538147888,0.7164792765044545,1.0,0.9277021869667723,0.8405194889075286,0.3329290918750884,0.0
0.006016970773293397,0.0,0.3211492812039607,0.39202314121780013,0.14716033375873908,0.9465338074583514,0.566294272602811,0.48360322366715486,1.0
0.0,0.0,0.6492505862393161,0.5246710439315887,0.24999173025643523,0.9642634780456674,0.8208847334154765,0.16032949539269678,1.0
3.85763938029745e-05,0.0,0.55052824574864,0.8004946525983616,0.27164104142403406,0.8697265965899472,0.24941560407538618,0.12157711650925446,1.0
0.0,0.0,0.5612876733053094,0.5052521889473178,0.28815062032367755,0.8477746082607167,0.12517047488290023,0.21012534366229746,1.0
0.04395231676686274,0.0740226972397654,0.7882190211694526,0.5804188300476136,0.3065002337575932,0.9774196657679135,0.33984943156535663,0.48994052827211587,0.0
0.0,0.0,0.26527193939852456,0.4589773099089962,0.07917265931194584,0.41841584932202736,0.018180138544632903,0.2666372636306191,1.0
2.6831893542406344e-05,0.0,0.6821088045760879,0.6081551936633689,0.27068893327504867,0.9383767730842876,0.7091618718226521,0.6651894358454958,1.0
0.0,0.0,0.6225195142948747,0.6254695459185866,0.20661429649081337,0.9709830278874083,0.07496752961119175,0.07184055003377948,1.0
0.12639425263798634,0.1954253757121246,0.30488406689792047,0.6469060031601543,0.07744298142697448,0.09206153204902767,0.038736294754763076,0.18739269348625429,1.0
0.028513233759101544,0.1954253757121246,0.7632799864561592,0.5248357769997858,0.5171332200605825,0.8320268844515653,0.432897399122488,0.6506309431328433,1.0
1.541280764674058e-05,0.0,0.7649117309098505,0.5052280079464815,0.5202793062936488,0.8465528245607179,0.1821571941617459,0.0518262946988764,1.0
0.3506489472431132,0.06949886682622476,0.7619472150480702,0.6542781857901856,0.4623321402437017,0.8128982845531634,0.361903074966697,0.13539510683178763,0.0
0.10555442087839632,0.07480961475606136,0.8411804752590806,0.576823417485735,0.49501104031043924,0.972939444856916,0.2883656207601796,0.4270346528438187,0.0
0.0031617453833168224,0.0,0.7737836659858717,0.8305863968268481,0.3966288912056133,0.844358303049249,0.24167751164011925,0.22971970678016854,1.0
0.16376516371774197,0.5918081627673338,0.8664797184610462,0.6587093541934763,0.39641510930152885,0.957206309509854,0.537296746527767,0.5970874827493436,0.0
0.0343251620504371,0.1954253757121246,0.5695004268470596,0.7790430822312713,0.21799924471396004,0.48837377723939435,0.04003287399745735,0.48606097786749136,1.0
0.47304160901901887,0.3442663013599591,0.8280022477009679,0.8197555754209196,0.38586263630753226,0.8251338361142588,0.27277561944596157,0.19777641273984736,0.0
0.05247155760118257,0.019653168870004335,0.8019510692788989,0.5864927951952348,0.46873663079630684,0.9039594649160514,0.4858444643567692,0.2573453009667673,0.0
0.0,0.0,0.5020423821307753,0.4432551254276067,0.18012917258336159,0.8481262944003753,0.39973714374958885,0.19144719627829243,1.0
0.1084407575457083,0.11504073551362594,0.8156515991455864,0.6084204290162942,0.5069162855518046,0.8906725020515025,0.40648067332041954,0.5432662015882633,0.0
5.936223636111481e-05,0.0,0.4808585209119043,0.6216746400998066,0.25621122631367366,0.8232560926367345,0.20366967132448707,0.17989161231251458,1.0
0.006952670196446144,0.20185520805562543,0.8716928358133691,0.6838681742513142,0.37206662462308887,0.9189063863597879,0.7306590174557854,0.5817618315830373,0.0
0.04270726291729363,0.009454444073330452,0.8119054308633844,0.5887250038349556,0.5021868918392607,0.8240303231604864,0.39400802583455485,0.6101929018815733,0.0
0.0003435192368405981,0.0,0.1853849007805719,0.4913405569035625,0.07236554322378541,0.39500345173433393,0.008260404044051482,0.179021016685536,1.0
0.16049436476985987,0.1505467425396046,0.7920696499133699,0.6625601785766912,0.4817657647894981,0.8841337449363711,0.45679508626605314,0.13328544828145075,0.0
0.0,0.0,0.6302784051408965,0.636078960035606,0.18720851550426865,0.9017003373581858,0.5804115154005013,0.10994318139430302,1.0
0.030077844515004802,0.5748886281467914,0.7361463815256277,0.6849260930379106,0.3589662299952028,0.8677967514621026,0.3429366938068386,0.3277621055812492,0.0
0.000165902159852056,0.0,0.3519543111552972,0.40365873655781925,0.30803752857559563,0.901854037226629,0.7175349596569114,0.12399359955182185,1.0
0.0,0.0,0.6438222443150101,0.6677288675054953,0.27751886397452386,0.9379938259544374,0.1329100305529755,0.06625522180751589,1.0
0.021874937875439423,0.1954253757121246,0.7526979615801634,0.4953984311064392,0.43157279402876,0.9559141885819233,0.27332795149012323,0.374146304119296,1.0
0.04968085208035629,0.0033058684528713676,0.7876363839390246,0.52717528883072,0.4873797814141971,0.9803384002188271,0.703988504820529,0.46423510789802713,0.0
0.062008583632201776,0.016907406472997877,0.773094767251286,0.6117045111924027,0.4553337324145175,0.9712685449311609,0.05990884145825273,0.08897035490750464,0.0
0.04609295902121986,0.1954253757121246,0.8344157598417974,0.6990765124649281,0.48813061366452465,0.8643226134187803,0.5213540984990611,0.5478622601171246,1.0
0.06377177850428671,0.044107075884485564,0.8382105562699698,0.5868630667705439,0.6336040082219316,0.8294864079819728,0.3099388066108515,0.6396861397409492,0.0
0.15313757430689107,0.08391543734633496,0.8378260337083097,0.6608780877060001,0.47616236647129334,0.8461802977609318,0.30899789496369773,0.08187886243535245,0.0
0.005970111104747453,0.0,0.5768774966950874,0.3958754769135675,0.22386172971062474,0.8517015096453182,0.6192127657234454,0.15266966270685875,1.0
0.0014976160735289733,0.0,0.5924565138302045,0.6188855127845709,0.2184515255800239,0.7990861370533913,0.2549103089209605,0.3172296786389033,1.0
0.0,0.0,0.6982101240197833,0.587821238928691,0.34740218633585296,0.8618180870879084,0.10636653909766197,0.20194517925088104,1.0
0.15094366024184322,0.025053809044780193,0.8226081255830868,0.7086884602974415,0.429754703994576,0.9199119482109595,0.5265581731438305,0.4195639385576376,0.0
0.0,0.0,0.49235457482791123,0.7654374909793527,0.08442352985454118,0.8575577351412607,0.3221193648142095,0.11631631854655829,1.0
0.12074272219647833,0.0043822091874185076,0.881035743488332,0.6262780981340574,0.5185659835502081,0.9579399007463563,0.6076083078590981,0.5040026887695144,0.0
0.016316087663789926,0.017327610306835543,0.8180460850740401,0.6823281467605389,0.531004503739952,0.9425324007137927,0.09499751985898994,0.14598118647030142,0.0
0.012337819397157465,0.2869943958858311,0.5590904015244016,0.534341932953641,0.21667195640217735,0.6519854636395608,0.015105016154791293,0.22136213188887396,0.0
0.0,0.0,0.6135251083327029,0.4399982468774395,0.3058968779863526,0.8690826201919948,0.8210665181979752,0.6008027685522539,1.0
0.02570699524918694,0.16524925806488863,0.7133929118173592,0.7441000247099598,0.32347654621825106,0.6919328409727381,0.020669147332127435,0.1660328644668945,0.0
0.00013269510306997096,0.0,0.4592712261857157,0.704568622279921,0.20816055787874432,0.798188686126633,0.11424058595495208,0.0936429677371025,1.0
0.018502502406882976,0.1954253757121246,0.8773021825032332,0.7244514502177424,0.45901450937016147,0.960515806338166,0.2690845442871395,0.31249426398536684,1.0
0.0,0.0,0.5122020625538068,0.5520545160663861,0.13901037059025234,0.7764552642204943,0.14734017397341126,0.1461489914946096,1.0
0.0,0.0,0.41248914871927855,1.0,0.17175215462767257,0.7381928542586587,0.06917625111587124,0.014992615200414465,1.0
0.0,0.0,0.6136241656670878,0.48272003010534625,0.31377259389432927,0.998070675888659,0.32382709803697574,0.16828007327760242,1.0
0.20672971106517707,0.015216258481544629,0.7849699406016208,0.5731365705144427,0.3259652412981393,0.8636015265783543,0.755259018433142,0.38872290850368224,0.0
0.3587015032013674,0.05905722213770697,0.8859489872738342,0.8090426363940688,0.4363385259457508,0.8042806715902726,0.4201059532223678,0.3756331610291306,0.0
0.04245113962477239,0.2520450755390608,0.8017025254217147,0.5383174406224187,0.3862404120563615,0.956630065257317,0.23802672552988396,0.23689905902079963,0.0
4.851632349453848e-05,0.0,0.3084537330206727,0.48803380503916927,0.12379327555332698,0.32667734750498223,0.004000913463436907,0.1205815101001878,1.0
0.0,0.0,0.48112327415107803,0.693950895943864,0.15196181397426062,0.9203860732288698,0.3125938546147347,0.47833934202169576,1.0
0.0,0.0,0.43315070762957664,0.35604483459817615,0.24875552341813673,0.8575493988772096,0.487353214222667,0.2041273173542459,1.0
0.05187317975037523,0.7505034514856526,0.2850401812569112,0.41031606835062107,0.0009674014598667208,0.0,0.016177634897642214,0.08162423742150605,0.0
0.0,0.0,0.6534470151323584,0.4867643024952528,0.40314782350598993,0.8235937113308065,0.2793033145710207,0.31134881019142835,1.0
0.0,0.0,0.6141986982065228,0.6828707079668073,0.30997831904038,0.710285126281375,0.1951734790866257,0.19630660169299177,1.0
0.1915933577129831,0.10074560336608342,0.733693361717763,0.5991893319469561,0.38494710232536045,0.643221966055775,0.016858447805067605,0.3645821255490878,0.0
0.10097240912182615,0.5252612211566606,0.8260265041405974,0.7874792288981096,0.5181358241560072,0.8049725815065192,0.1204507468172409,0.07246324402696332,0.0
0.1488410988639607,0.873526108434237,0.8330811873912625,0.8050814861945357,0.368967966825697,0.8424159535253279,0.05238323696255617,0.08898836620643283,0.0
3.6919738854380506e-05,0.0,0.6362128399917859,0.5501124794367032,0.17784797690954868,0.8197829966264183,0.6028617453587966,0.4719349442661705,1.0
0.38651878102382226,0.7540551002610265,0.899227172687552,0.8193528106257357,0.6594385838848351,0.8682073124666223,0.7297343922394239,0.1804875318589507,0.0
0.0,0.0,0.5321360003169842,0.5312785024101654,0.18792772879747982,0.9200401182707463,0.22348483935998298,0.22861076986913512,1.0
0.00045463345089272406,0.0,0.2031611896965968,0.7158460365450487,0.08400323663679124,0.407532856603233,0.008128832353970362,0.04012302090290781,1.0
0.07030716394399371,0.5574055190633769,0.7700825237647555,0.6720663345305447,0.2928922840792814,0.8345913276803043,0.3825506999322429,0.15753099204473717,0.0
0.1732180664375434,0.4954537489876997,0.841869373993668,0.7603473903032674,0.43410844561958944,0.9504810284865775,0.5990881839913799,0.3490125135804545,0.0
0.004953853599065126,0.0,0.7890583069480614,0.7150223712040553,0.3135913747968272,0.9721037343857866,0.1488343179388034,0.11687281042031505,1.0
0.2056057298488042,0.2774596322532284,0.9241328881156408,0.7214915445840981,0.5283709277670086,0.9717676787412244,0.03666649382894247,0.11691254259563419,0.0
0.11165404690037493,0.1317953555690445,0.9861544862166225,0.7782768467672634,0.6009213327573295,0.9729149570812656,0.4258811813045202,0.35324031933627775,0.0
0.6248995948768656,0.18225436437586826,0.8714541976896237,0.7252116404315387,0.5808053050475019,0.9104164224401807,0.7352412722050145,0.2391610979040349,0.0
0.15467994964715617,0.256880519326964,0.7101645432376253,0.721507413365897,0.27497117830300083,0.8217414976619386,0.12863309067439238,0.06070362407044305,0.0
0.3308657359263612,0.5030773801544469,0.7883450941404879,0.7847845586173907,0.42885427160386264,0.9168650437002595,0.38260571157470824,0.43651787487880783,0.0
0.11474961021275712,0.26342725571620146,0.799057694593631,0.7904036186867733,0.33896841943101125,0.8611975564326002,0.20600469517588765,0.06121464155255284,0.0
0.0,0.0,0.37074818905182294,0.4983447349271133,0.20629559981950657,0.9948416761100907,0.44022007662734164,0.36452552608389255,1.0
0.08991261026813671,0.061123274822003346,0.9007040274911118,0.6872973424324424,0.700518688049832,0.9714071353210114,0.2899037391185498,0.206566656456203,0.0
0.007878995467155396,0.0,0.5054301429667492,0.8426663180572378,0.3823708652074862,0.37694501973350025,0.021945321841142066,0.23335125177340596,1.0
0.20191112306532286,0.20558458989100548,0.9362232860379569,0.7358437242368439,0.5645262613799673,0.9122378961353603,0.14792650670030633,0.006624195930486547,0.0
0.11531587558237338,0.6433525074168407,0.8400530226895322,0.7373278331631843,0.5558242052643705,0.9705089028694984,0.26227796579967383,0.26095681074885513,0.0
0.0,0.0,0.29505757932691434,0.2389120665461144,0.06479373209626324,0.7880916468029127,0.4963656754230999,0.2510532453910276,1.0
