0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.4898291293737884,0.5613480779355768,0.06834140435836389,0.47721822541984693,0.3453041105537409,0.24395987378130712,0.36172573189512036,0.405998178123383,0.14876937101185206,0.48664879888823975,0.648793232147284,0.17619763583576287,0.5684840425531661,0.3817091998910769,0.25320534112799464,0.4840546697038519,0.5982676840586123,0.6232965606748166,0.5685251304586814,0.39061606632360224,0.35099132589840565,0.6662361963998507,0.6114294484805782,0.33944489163160085,0.8454709959370632,0.4101927594422179,0.27215396971772066,0.2777780295888306,0.39628141944183426,0.5578513112463526,0.5393061950686331,0.5830423230084989,0.5405401128490581,0.5860204082689933,0.5103875441110759,0.8481179136377222
0.5446162191485655,0.5776724591893299,0.9970036319612205,0.748840927258243,0.36977378751868173,0.1603400367352208,0.3442835130969115,0.497792726508294,0.6355109895674644,0.4825789160214242,0.5653147549141124,0.2190221899627005,0.5328926783478494,0.37626010353289985,0.3079120441108216,0.548664319734911,0.48783254279226185,0.5133030499675044,0.5785956239129177,0.6000214408233404,0.6700227178851605,0.9025380175526436,0.6033971144991312,0.336851205914769,0.8454709959370632,0.5359778751478785,0.12005830383438365,0.3698056421785054,0.6350668034071134,0.46515083278482905,0.5359204025687063,0.5146331079628936,0.7536102305939067,0.5770634342697889,0.7458714499274919,0.841322294561138
0.5397342012475974,0.58504476039991,1.0,0.45547561950451154,0.349617111169664,1.0,0.24154083204913945,0.37677808142387903,0.3281879874404865,0.5257097478657897,0.4949821680351647,0.2551586478639649,0.6509699624530754,0.5850513123241967,0.23297681525278335,0.7048560778627859,0.6702412868633587,0.5692036710855461,0.28879428728379253,0.31568038879358085,0.6842730276745215,0.5451598450307102,0.7873222142639236,0.2442536445756076,0.4220697190071405,0.2964530263399183,0.4182705178927506,0.3548412684023674,0.39192993951138533,0.3554549618731926,0.6662940309562089,0.6959607173706956,0.6012353066260374,0.5070763927229507,0.3535385895708316,0.4225460204897473
0.46352047735319957,0.613217482885716,0.9999394673123447,0.4596322941647486,0.353225948420004,0.9999764517496459,0.6184283513096887,0.3319318898466008,0.25939430770786487,0.4498213222155414,0.7682259268475775,0.31957693902944584,0.37374843554442805,0.3375715193898259,0.25287318142564175,0.4087802857735028,0.7226232212827313,0.25234078056922726,0.7929140346059569,0.6446898227558364,0.4976765799256384,0.4123553751679907,0.23426788089645356,0.3516680082282164,0.16518146744509465,0.4601902604001964,0.1980843025850163,0.34703160127639876,0.35047574281406924,0.8110586971835403,0.4911506654754305,0.4316120032689952,0.7037390526019323,0.49022211679593397,0.4158586389521304,0.18593306851140312
0.574450772986097,0.5963665086886749,1.0,0.4393285371704678,0.35401813220664735,1.0,0.5531587057010654,0.3907925162917536,0.32664843512608854,0.4044073853484633,0.7023720660198194,0.356905848195737,0.4510325406757829,0.38670420488602986,0.2018202351690661,0.5257817353489429,0.6202309754589237,0.3330397700936203,0.6367298361256246,0.6918238993710446,0.3784593143329005,0.7667553962522788,0.695129438248216,0.36895924634053756,0.7205776912834096,0.45051063758891985,0.17901656899785223,0.359818061498288,0.40430779895362434,0.711857801078537,0.45659023053013925,0.4921896068589007,0.8226024518215667,0.6951448788213952,0.6000654890801229,0.7207707989890082
0.474640629238138,0.5816219062661503,0.806537530266354,0.380175859312601,0.3445999471876462,0.19443790326380395,0.40308166409860746,0.4177703034124818,0.563496404335055,0.5320627357554031,0.7671891847060124,0.37748859394439194,0.5766583229036826,0.3688130051766052,0.2168338537168779,0.1463035825223642,0.46030109300869526,0.4906368777231762,0.46649272177970147,0.2746569468267097,0.3994733581165235,0.7480958279524401,0.4910467614857055,0.47673135974717695,0.8454709959370632,0.2840411175716042,0.2850938513252572,0.37251613605053535,0.3868591478410792,0.6919302439268904,0.5945418031597285,0.5630286611517477,0.25598540182080853,0.4287569932659494,0.45452625281392045,0.8343251650134818
0.46894494168725487,0.5571353343862029,1.0,0.45499600319749334,0.3429275591936971,1.0,0.7599999999999625,0.3828042884170486,0.33165198014785346,0.5495830851697576,0.6998009455088834,0.4038521360431844,0.30659418022523255,0.2752701843611476,0.22523749418724037,0.477790432801811,0.6743658486283834,0.5578474089180929,0.3347981323813656,0.5733276157804283,0.464890541098697,0.7808818490894112,0.5601146014529661,0.35780937900602794,0.7021748779405073,0.4472452226646695,0.18023619002291014,0.3150405214302623,0.3741085757152689,0.8429372072166217,0.5498438442565714,0.3675518582452497,0.6862054129969408,0.3766113903871684,0.6057527574888653,0.6968403586886325
0.2940059669109587,0.38730911005791313,0.6465799031477246,0.5310951239009114,0.24522489217491739,0.32906325060041297,0.38477657935283105,0.3889005675845283,0.6326749721462619,0.5633809807424655,0.6514887617152283,0.15709249274161152,0.7365065707133738,0.17137408046500013,0.29715006975351343,0.2238558707806817,0.46019797896468617,0.554185593770228,0.8364918062802928,0.35884791309314323,0.9464580751755705,0.8610810953271653,0.510488079402478,0.15958620278448166,0.8454709959370632,0.5358945737467309,0.3088318410328412,0.21298680107332757,0.41949406033674563,0.5661271945525357,0.5205125268213351,0.7006479115018465,0.36722728553978357,0.7204827464048407,0.7222227396116097,0.8213727579280317
0.4971521562243879,0.5795155344917475,0.9168886198547312,0.44764188649082826,0.333245312912652,0.7866293034427798,0.38798151001535075,0.3278677037347677,0.42560518586046214,0.6015981735159812,0.794890934726709,0.07522812111159283,0.6225359824781265,0.14312959767499933,0.17199229389484572,0.13905570511494147,0.5919777273664977,0.6105497357930858,0.8106289480911926,0.3335120068610564,0.758880627839801,0.7358142476873297,0.3739895630821195,0.2974092955310823,0.8454709959370632,0.4752011728837431,0.35606984561385957,0.3584197548770476,0.3093539013760278,0.6947238356987242,0.545308073519152,0.6487903507319004,0.29419485008676816,0.6008464946399954,0.6019597551349136,0.8533400360575314
0.4838622186057364,0.5208004212744299,1.0,0.43021582733820196,0.33975882404712365,0.9999764517496459,0.5473651771956156,0.4265993973793343,0.3243391066545058,0.5511713321420757,0.6156589533050294,0.40989216092907554,0.486467459324075,0.3969666696939953,0.18311964392479751,0.4481259059846536,0.620849659723774,0.3500046352090749,0.38748512313466676,0.5270154373927767,0.8030772408095572,0.49822101573414557,0.76163921006858,0.24529708135827377,0.26675543719487393,0.4144577911800553,0.2556742124520497,0.34930016679970777,0.4178963811260701,0.6377732484959182,0.6144854496445475,0.5157433049373026,0.6242313949865661,0.5584212854246999,0.4239650546096101,0.26607957091130174
